Periodo,Trimestre,Entidad_Federativa,Sexo,Poblacion_ocupada_en_la_industria_manufacturera,Poblaci n_ocupada,Tasa_de_ocupaci n_en_la_industria_manufacturera
2015,3,Baja California Sur,Hombres,15856,220872,7.1788185010000000000000
2015,3,Baja California Sur,Mujeres,8402,138699,6.0577221180000000000000
2015,3,Campeche,Hombres,19166,255148,7.5117186890000000000000
2015,3,Campeche,Mujeres,15744,138584,11.360618830000000000000
2015,3,Coahuila,Hombres,248741,785477,31.667509040000000000000
2015,3,Coahuila,Mujeres,118817,468895,25.339788230000000000000
2015,3,Colima,Hombres,18553,196730,9.4306918110000000000000
2015,3,Colima,Mujeres,12847,141702,9.0662093690000000000000
2015,3,Chiapas,Hombres,76655,1358553,5.6424004070000000000000
2015,3,Chiapas,Mujeres,63388,557244,11.375268280000000000000
2015,3,Chihuahua,Hombres,263566,1002402,26.293443150000000000000
2015,3,Chihuahua,Mujeres,160111,526004,30.439122140000000000000
2015,3,Ciudad de M xico,Hombres,257169,2384127,10.786715640000000000000
2015,3,Ciudad de M xico,Mujeres,142645,1909189,7.471497060000000000000
2015,3,Durango,Hombres,67549,462780,14.596352480000000000000
2015,3,Durango,Mujeres,39556,272607,14.510265690000000000000
2015,3,Guanajuato,Hombres,391742,1453272,26.955862360000000000000
2015,3,Guanajuato,Mujeres,198193,928885,21.336656310000000000000
2015,3,Guerrero,Hombres,44494,853380,5.2138554920000000000000
2015,3,Guerrero,Mujeres,62652,537085,11.665192660000000000000
2015,3,Hidalgo,Hombres,107846,740443,14.565064430000000000000
2015,3,Hidalgo,Mujeres,81224,482597,16.830606080000000000000
2015,3,Jalisco,Hombres,418282,2076382,20.144751780000000000000
2015,3,Jalisco,Mujeres,247772,1315912,18.828918650000000000000
2015,3,M xico,Hombres,829809,4382059,18.936509070000000000000
2015,3,M xico,Mujeres,427827,2686834,15.923090150000000000000
2015,3,Michoac n,Hombres,146896,1197060,12.271398260000000000000
2015,3,Michoac n,Mujeres,99461,703307,14.141903890000000000000
2015,3,Morelos,Hombres,57111,457356,12.487209090000000000000
2015,3,Morelos,Mujeres,32158,311899,10.310388940000000000000
2015,3,Nayarit,Hombres,20060,317111,6.3258606610000000000000
2015,3,Nayarit,Mujeres,20421,214425,9.5236096540000000000000
2015,3,Nuevo Le n,Hombres,408554,1406420,29.049217160000000000000
2015,3,Nuevo Le n,Mujeres,161523,816449,19.783599470000000000000
2015,3,Oaxaca,Hombres,88178,992069,8.8882930520000000000000
2015,3,Oaxaca,Mujeres,105116,642083,16.371092210000000000000
2015,3,Puebla,Hombres,231235,1559704,14.825569470000000000000
2015,3,Puebla,Mujeres,159369,993087,16.047838710000000000000
2015,3,Quer taro,Hombres,112550,472192,23.835643130000000000000
2015,3,Quer taro,Mujeres,49562,285197,17.378163160000000000000
2015,3,Quintana Roo,Hombres,23445,463532,5.057903230000000000000
2015,3,Quintana Roo,Mujeres,13518,272719,4.9567503550000000000000
2015,3,San Luis Potos ,Hombres,124406,699989,17.7725650000000000000
2015,3,San Luis Potos ,Mujeres,69993,412425,16.971085650000000000000
2015,3,Sinaloa,Hombres,74074,777560,9.5264674110000000000000
2015,3,Sinaloa,Mujeres,52520,486605,10.793148450000000000000
2015,3,Sonora,Hombres,126430,777237,16.266595650000000000000
2015,3,Sonora,Mujeres,108522,519230,20.90056430000000000000
2015,3,Tabasco,Hombres,40969,581445,7.0460662660000000000000
2015,3,Tabasco,Mujeres,18941,334792,5.6575425940000000000000
2015,3,Tamaulipas,Hombres,191526,897807,21.332647220000000000000
2015,3,Tamaulipas,Mujeres,131777,585077,22.523018340000000000000
2015,3,Tlaxcala,Hombres,77179,322600,23.924054560000000000000
2015,3,Tlaxcala,Mujeres,56758,203479,27.893787570000000000000
2015,3,Veracruz,Hombres,187209,2085295,8.9775787120000000000000
2015,3,Veracruz,Mujeres,98474,1045782,9.4163028240000000000000
2015,3,Yucat n,Hombres,85406,605319,14.109254790000000000000
2015,3,Yucat n,Mujeres,85334,372869,22.885785620000000000000
2015,3,Zacatecas,Hombres,36502,402322,9.0728322090000000000000
2015,3,Zacatecas,Mujeres,22340,208261,10.726924390000000000000
2015,4,Nacional,Hombres,5221341,31757776,16.441141850000000000000
2015,4,Nacional,Mujeres,3087747,19810743,15.586225110000000000000
2015,4,Aguascalientes,Hombres,88731,324860,27.313612020000000000000
2015,4,Aguascalientes,Mujeres,39310,201136,19.543990140000000000000
2015,4,Baja California,Hombres,233076,942354,24.733380450000000000000
2015,4,Baja California,Mujeres,147865,595333,24.837359930000000000000
2015,4,Baja California Sur,Hombres,15649,218576,7.1595234610000000000000
2015,4,Baja California Sur,Mujeres,7530,141528,5.320501950000000000000
2015,4,Campeche,Hombres,16335,254198,6.4260930460000000000000
2015,4,Campeche,Mujeres,15594,145349,10.728659980000000000000
2015,4,Coahuila,Hombres,247683,788239,31.422322420000000000000
2015,4,Coahuila,Mujeres,108055,469770,23.001681670000000000000
2015,4,Colima,Hombres,16263,200665,8.1045523630000000000000
2015,4,Colima,Mujeres,10933,143367,7.6258832230000000000000
2015,4,Chiapas,Hombres,72368,1378948,5.2480586650000000000000
2015,4,Chiapas,Mujeres,67780,570427,11.882326750000000000000
2015,4,Chihuahua,Hombres,292887,993638,29.476227760000000000000
2015,4,Chihuahua,Mujeres,173100,578468,29.923867870000000000000
2015,4,Ciudad de M xico,Hombres,290366,2391559,12.141285250000000000000
2015,4,Ciudad de M xico,Mujeres,131684,1780937,7.3940852480000000000000
2015,4,Durango,Hombres,71861,474210,15.15383480000000000000
2015,4,Durango,Mujeres,34937,274795,12.713841230000000000000
2015,4,Guanajuato,Hombres,387415,1457473,26.581281440000000000000
2015,4,Guanajuato,Mujeres,199603,965831,20.6664520000000000000
2015,4,Guerrero,Hombres,55968,874910,6.3970008340000000000000
2015,4,Guerrero,Mujeres,78113,551411,14.166021350000000000000
2015,4,Hidalgo,Hombres,99770,756320,13.191506240000000000000
2015,4,Hidalgo,Mujeres,88703,497098,17.844167550000000000000
2015,4,Jalisco,Hombres,441191,2142679,20.59062510000000000000
2015,4,Jalisco,Mujeres,272732,1413477,19.295114110000000000000
2015,4,M xico,Hombres,811281,4396163,18.454297530000000000000
2015,4,M xico,Mujeres,475987,2837896,16.772531480000000000000
2015,4,Michoac n,Hombres,131102,1190150,11.015586270000000000000
2015,4,Michoac n,Mujeres,76961,704414,10.925535270000000000000
2015,4,Morelos,Hombres,59232,456444,12.976838340000000000000
2015,4,Morelos,Mujeres,30799,307547,10.01440430000000000000
2015,4,Nayarit,Hombres,22790,334297,6.8172912110000000000000
2015,4,Nayarit,Mujeres,25346,225118,11.258984180000000000000
2015,4,Nuevo Le n,Hombres,421668,1435310,29.378183110000000000000
2015,4,Nuevo Le n,Mujeres,150924,840625,17.953784390000000000000
2015,4,Oaxaca,Hombres,92664,1000313,9.2635005240000000000000
2015,4,Oaxaca,Mujeres,102138,665218,15.354064380000000000000
2015,4,Puebla,Hombres,228012,1619413,14.079916610000000000000
2015,4,Puebla,Mujeres,152601,1008687,15.128677180000000000000
2015,4,Quer taro,Hombres,118209,494494,23.905042330000000000000
2015,4,Quer taro,Mujeres,60899,308761,19.723669760000000000000
2015,4,Quintana Roo,Hombres,23396,468976,4.9887414280000000000000
2015,4,Quintana Roo,Mujeres,13370,292258,4.5747250720000000000000
2015,4,San Luis Potos ,Hombres,130949,713240,18.359738660000000000000
2015,4,San Luis Potos ,Mujeres,72292,429199,16.843468880000000000000
2015,4,Sinaloa,Hombres,83689,803285,10.418344670000000000000
2015,4,Sinaloa,Mujeres,52355,498998,10.492026020000000000000
2015,4,Sonora,Hombres,116370,789931,14.731666440000000000000
2015,4,Sonora,Mujeres,101382,532146,19.051538490000000000000
2015,4,Tabasco,Hombres,46433,577127,8.0455428350000000000000
2015,4,Tabasco,Mujeres,20066,338045,5.9358961090000000000000
2015,4,Tamaulipas,Hombres,199818,915086,21.835980440000000000000
2015,4,Tamaulipas,Mujeres,122514,616643,19.867897630000000000000
2015,4,Tlaxcala,Hombres,76685,323208,23.726207270000000000000
2015,4,Tlaxcala,Mujeres,57618,214765,26.828393830000000000000
2015,4,Veracruz,Hombres,204569,2041229,10.021854480000000000000
2015,4,Veracruz,Mujeres,92314,1061517,8.6964221960000000000000
2015,4,Yucat n,Hombres,87582,597910,14.648023950000000000000
2015,4,Yucat n,Mujeres,85024,386277,22.011147440000000000000
2015,4,Zacatecas,Hombres,37329,402571,9.2726500420000000000000
2015,4,Zacatecas,Mujeres,19218,213702,8.992896650000000000000
2016,1,Nacional,Hombres,5273207,31481902,16.74996320000000000000
2016,1,Nacional,Mujeres,3043587,19296727,15.772555630000000000000
2016,1,Aguascalientes,Hombres,85528,325760,26.254911590000000000000
2016,1,Aguascalientes,Mujeres,38166,204160,18.694161440000000000000
2016,1,Baja California,Hombres,229108,942502,24.308489530000000000000
2016,1,Baja California,Mujeres,148914,589205,25.273716280000000000000
2016,1,Baja California Sur,Hombres,18070,221942,8.1417667680000000000000
2016,1,Baja California Sur,Mujeres,7934,136866,5.7969108470000000000000
2016,1,Campeche,Hombres,18511,258864,7.1508591380000000000000
2016,1,Campeche,Mujeres,12642,137939,9.1649207260000000000000
2016,1,Coahuila,Hombres,256388,796164,32.202912970000000000000
2016,1,Coahuila,Mujeres,101381,468792,21.626008980000000000000
2016,1,Colima,Hombres,17345,201722,8.5984671970000000000000
2016,1,Colima,Mujeres,10513,146781,7.1623711520000000000000
2016,1,Chiapas,Hombres,71620,1358674,5.2713160040000000000000
2016,1,Chiapas,Mujeres,68466,587419,11.655394190000000000000
2016,1,Chihuahua,Hombres,285763,981379,29.118515880000000000000
2016,1,Chihuahua,Mujeres,181420,553531,32.77503880000000000000
2016,1,Ciudad de M xico,Hombres,305368,2334687,13.079611960000000000000
2016,1,Ciudad de M xico,Mujeres,149968,1805232,8.3074086880000000000000
2016,1,Durango,Hombres,75443,464317,16.248166660000000000000
2016,1,Durango,Mujeres,32438,267994,12.104002330000000000000
2016,1,Guanajuato,Hombres,409892,1482897,27.641299430000000000000
2016,1,Guanajuato,Mujeres,205229,952731,21.541127560000000000000
2016,1,Guerrero,Hombres,73455,831091,8.8383823190000000000000
2016,1,Guerrero,Mujeres,102117,566239,18.034257620000000000000
2016,1,Hidalgo,Hombres,99152,713211,13.902197250000000000000
2016,1,Hidalgo,Mujeres,68090,447877,15.202834710000000000000
2016,1,Jalisco,Hombres,435831,2152117,20.251268870000000000000
2016,1,Jalisco,Mujeres,240848,1342901,17.934903620000000000000
2016,1,M xico,Hombres,821581,4327045,18.987114760000000000000
2016,1,M xico,Mujeres,411594,2681727,15.348094720000000000000
2016,1,Michoac n,Hombres,147546,1203641,12.258306260000000000000
2016,1,Michoac n,Mujeres,98205,727742,13.494480190000000000000
2016,1,Morelos,Hombres,55044,472991,11.637430730000000000000
2016,1,Morelos,Mujeres,35843,317819,11.277802770000000000000
2016,1,Nayarit,Hombres,20747,326866,6.3472493320000000000000
2016,1,Nayarit,Mujeres,21062,222846,9.4513700040000000000000
2016,1,Nuevo Le n,Hombres,407878,1392468,29.291732380000000000000
2016,1,Nuevo Le n,Mujeres,151908,822593,18.466969690000000000000
2016,1,Oaxaca,Hombres,92946,984717,9.4388540060000000000000
2016,1,Oaxaca,Mujeres,123662,632359,19.555663790000000000000
2016,1,Puebla,Hombres,235989,1603248,14.719432050000000000000
2016,1,Puebla,Mujeres,154373,965796,15.984017330000000000000
2016,1,Quer taro,Hombres,122420,489514,25.00847780000000000000
2016,1,Quer taro,Mujeres,59420,293235,20.26361110000000000000
2016,1,Quintana Roo,Hombres,24629,477909,5.1534915640000000000000
2016,1,Quintana Roo,Mujeres,11427,284667,4.0141639180000000000000
2016,1,San Luis Potos ,Hombres,125527,706911,17.757115110000000000000
2016,1,San Luis Potos ,Mujeres,64982,418260,15.536269310000000000000
2016,1,Sinaloa,Hombres,76897,812702,9.4618937810000000000000
2016,1,Sinaloa,Mujeres,48356,504123,9.5921035140000000000000
2016,1,Sonora,Hombres,115472,774515,14.908943020000000000000
2016,1,Sonora,Mujeres,92820,518030,17.91788120000000000000
2016,1,Tabasco,Hombres,48878,573326,8.5253416030000000000000
2016,1,Tabasco,Mujeres,24588,333467,7.3734432490000000000000
2016,1,Tamaulipas,Hombres,193230,929234,20.794546910000000000000
2016,1,Tamaulipas,Mujeres,123556,600578,20.572848160000000000000
2016,1,Tlaxcala,Hombres,74343,323645,22.970538710000000000000
2016,1,Tlaxcala,Mujeres,57618,210652,27.352220720000000000000
2016,1,Veracruz,Hombres,202736,2038896,9.9434203610000000000000
2016,1,Veracruz,Mujeres,93078,962087,9.6745928380000000000000
2016,1,Yucat n,Hombres,84920,600123,14.150432490000000000000
2016,1,Yucat n,Mujeres,82010,383722,21.372243450000000000000
2016,1,Zacatecas,Hombres,40950,378824,10.809769180000000000000
2016,1,Zacatecas,Mujeres,20959,209357,10.011129310000000000000
2016,2,Nacional,Hombres,5222873,31780102,16.434412330000000000000
2016,2,Nacional,Mujeres,3114003,19653488,15.844531010000000000000
2016,2,Aguascalientes,Hombres,87396,330576,26.437490920000000000000
2016,2,Aguascalientes,Mujeres,37656,213597,17.629461090000000000000
2016,2,Baja California,Hombres,246810,960205,25.703886150000000000000
2016,2,Baja California,Mujeres,150688,596068,25.280337140000000000000
2016,2,Baja California Sur,Hombres,16783,221668,7.5712326540000000000000
2016,2,Baja California Sur,Mujeres,7720,139977,5.5151917820000000000000
2016,2,Campeche,Hombres,16156,258684,6.2454577790000000000000
2016,2,Campeche,Mujeres,13692,134833,10.154784070000000000000
2016,2,Coahuila,Hombres,257288,799574,32.178134860000000000000
2016,2,Coahuila,Mujeres,97173,458796,21.180001570000000000000
2016,2,Colima,Hombres,15665,202068,7.7523407960000000000000
2016,2,Colima,Mujeres,12295,144994,8.4796612270000000000000
2016,2,Chiapas,Hombres,69257,1348519,5.1357822920000000000000
2016,2,Chiapas,Mujeres,72759,563874,12.903414590000000000000
2016,2,Chihuahua,Hombres,274596,1003131,27.373892340000000000000
2016,2,Chihuahua,Mujeres,170066,570716,29.798708990000000000000
2016,2,Ciudad de M xico,Hombres,291026,2348461,12.392200680000000000000
2016,2,Ciudad de M xico,Mujeres,172604,1784781,9.6708783880000000000000
2016,2,Durango,Hombres,83719,466928,17.929745060000000000000
2016,2,Durango,Mujeres,36793,282261,13.035098720000000000000
2016,2,Guanajuato,Hombres,380682,1470530,25.887401140000000000000
2016,2,Guanajuato,Mujeres,196801,983888,20.002378320000000000000
2016,2,Guerrero,Hombres,72952,902727,8.0812914650000000000000
2016,2,Guerrero,Mujeres,76443,550088,13.896503830000000000000
2016,2,Hidalgo,Hombres,95398,715669,13.329905310000000000000
2016,2,Hidalgo,Mujeres,67228,456516,14.726318460000000000000
2016,2,Jalisco,Hombres,424675,2146178,19.787501320000000000000
2016,2,Jalisco,Mujeres,244698,1367088,17.899213510000000000000
2016,2,M xico,Hombres,807150,4305995,18.74479650000000000000
2016,2,M xico,Mujeres,413880,2743635,15.085096960000000000000
2016,2,Michoac n,Hombres,136864,1232839,11.101530690000000000000
2016,2,Michoac n,Mujeres,107134,726497,14.746654150000000000000
2016,2,Morelos,Hombres,58903,469401,12.548545910000000000000
2016,2,Morelos,Mujeres,36002,315491,11.411419030000000000000
2016,2,Nayarit,Hombres,22278,331835,6.7135775310000000000000
2016,2,Nayarit,Mujeres,21672,227725,9.5167416840000000000000
2016,2,Nuevo Le n,Hombres,413826,1425813,29.023862180000000000000
2016,2,Nuevo Le n,Mujeres,161771,864982,18.702238890000000000000
2016,2,Oaxaca,Hombres,81803,1021465,8.00839970000000000000
2016,2,Oaxaca,Mujeres,112187,671366,16.710259380000000000000
2016,2,Puebla,Hombres,246954,1623286,15.213215660000000000000
2016,2,Puebla,Mujeres,173448,995900,17.416206450000000000000
2016,2,Quer taro,Hombres,123219,485936,25.35704290000000000000
2016,2,Quer taro,Mujeres,63120,285595,22.101227260000000000000
2016,2,Quintana Roo,Hombres,22601,477432,4.733867860000000000000
2016,2,Quintana Roo,Mujeres,13290,299430,4.4384330230000000000000
2016,2,San Luis Potos ,Hombres,130784,738024,17.720832930000000000000
2016,2,San Luis Potos ,Mujeres,70001,438819,15.952135160000000000000
2016,2,Sinaloa,Hombres,79724,792071,10.06525930000000000000
2016,2,Sinaloa,Mujeres,50774,499741,10.160062910000000000000
2016,2,Sonora,Hombres,121000,805114,15.028927580000000000000
2016,2,Sonora,Mujeres,108893,541276,20.117832680000000000000
2016,2,Tabasco,Hombres,54588,611133,8.9322618810000000000000
2016,2,Tabasco,Mujeres,29649,336694,8.8059187270000000000000
2016,2,Tamaulipas,Hombres,183287,921565,19.888667650000000000000
2016,2,Tamaulipas,Mujeres,129652,627478,20.662397730000000000000
2016,2,Tlaxcala,Hombres,75541,329918,22.896901650000000000000
2016,2,Tlaxcala,Mujeres,60810,223743,27.178503910000000000000
2016,2,Veracruz,Hombres,205394,2034516,10.095472340000000000000
2016,2,Veracruz,Mujeres,95024,991341,9.5853999780000000000000
2016,2,Yucat n,Hombres,89522,606042,14.771583490000000000000
2016,2,Yucat n,Mujeres,85091,401362,21.200562090000000000000
2016,2,Zacatecas,Hombres,37032,392799,9.4277225760000000000000
2016,2,Zacatecas,Mujeres,24989,214936,11.626251540000000000000
2016,3,Nacional,Hombres,5270373,32118633,16.409082540000000000000
2016,3,Nacional,Mujeres,3194024,19924467,16.03066220000000000000
2016,3,Aguascalientes,Hombres,85086,335125,25.389332340000000000000
2016,3,Aguascalientes,Mujeres,42064,215084,19.557010280000000000000
2016,3,Baja California,Hombres,247541,974353,25.405679460000000000000
2016,3,Baja California,Mujeres,155739,614871,25.328727490000000000000
2016,3,Baja California Sur,Hombres,14817,220897,6.7076510770000000000000
2016,3,Baja California Sur,Mujeres,11383,140890,8.0793526860000000000000
2016,3,Campeche,Hombres,16824,253915,6.6258393560000000000000
2016,3,Campeche,Mujeres,16416,142428,11.525823570000000000000
2016,3,Coahuila,Hombres,274431,831550,33.002345020000000000000
2016,3,Coahuila,Mujeres,98010,472928,20.724084850000000000000
2016,3,Colima,Hombres,15864,207545,7.6436435470000000000000
2016,3,Colima,Mujeres,10983,144868,7.5813844330000000000000
2016,3,Chiapas,Hombres,77819,1379934,5.6393276780000000000000
2016,3,Chiapas,Mujeres,79372,598378,13.26452510000000000000
2016,3,Chihuahua,Hombres,276795,1015306,27.262224390000000000000
2016,3,Chihuahua,Mujeres,187581,609542,30.77408940000000000000
2016,3,Ciudad de M xico,Hombres,316154,2379227,13.288097350000000000000
2016,3,Ciudad de M xico,Mujeres,169019,1816069,9.3068600370000000000000
2016,3,Durango,Hombres,83168,459496,18.099831120000000000000
2016,3,Durango,Mujeres,36936,278844,13.246116110000000000000
2016,3,Guanajuato,Hombres,388122,1463826,26.514216850000000000000
